	my	name	is	javad	pourmostafa	and	i	am	from	guilan	nlp	group	at	the	university	of	.
245	0.23620754	0.31730205	0.30496466	0.43850225	0.40994114	0.13012385	0.18101475	0.07732624	0.03546643	0.39544863	0.19998299	-0.0154254725	0.1936079	0.20219442	-0.21811336	0.14843507	0.037474692
246	0.26996332	-0.20713027	0.36829185	0.322935	0.23064245	-0.015320199	0.43652838	0.55540514	-0.05528048	0.1479842	-0.09338152	-0.16969635	0.22162989	0.11986806	0.1717365	0.032925814	0.13201192
247	-0.0810363	0.3679528	-0.0016440749	0.5855205	0.06583861	-0.13942778	0.06448877	0.3565498	-0.0016932379	0.4481099	0.3876938	-0.2026696	0.12748615	-0.12282194	-0.029254686	-0.19012459	0.052853823
248	-0.115669906	-0.14250307	0.13447754	0.21701448	0.276253	0.08976363	0.10644354	0.18810438	0.15163553	-0.5979187	0.45256045	-0.036292322	0.13666683	0.13081807	0.1262512	0.19837826	-0.15011247
249	-0.1450494	-0.24335527	-0.17843306	-0.14126772	-0.1798574	0.08217217	-0.3956077	-0.23345375	0.14044869	0.1620271	0.09686981	0.038776807	0.2897811	-0.04739585	-0.11160374	-0.22368762	0.025234789
250	-0.00605987	0.34946308	-0.04113722	0.25655705	0.327491	-0.081917726	0.0331001	0.22922021	0.022603361	0.17421092	-0.117094845	0.15851851	0.19073573	0.051790103	-0.10846036	0.00018846989	0.024909675
251	-0.39337295	0.33571893	0.2905314	-0.5245088	-0.07606846	-0.011688454	-0.09685369	-0.059479836	-0.024509171	-0.23555575	-0.27010775	-0.04027574	-0.135262	0.24328166	0.15673494	0.17404711	0.040340126
252	-0.0049904436	0.11633869	-0.033820536	-0.19645506	-0.10901888	-0.11742183	-0.079485536	-0.203592	-0.029928368	0.087039135	-0.2524101	-0.27908018	-0.14295517	0.025996763	-0.13096015	-0.037902907	-0.4025743
253	0.27239805	-0.2965673	-0.049842954	-0.0050941827	-0.3577377	0.029241925	0.19765869	0.01603891	-0.024789453	-0.15949559	0.11054555	-0.3926142	0.033069357	-0.017327268	-0.086821795	0.020661429	0.03001007
254	0.0769494	0.20592594	-0.10897243	0.05894125	0.079647325	-0.06581399	0.18531232	-0.22037719	-0.23132376	-0.14255825	0.45665017	0.33510372	-0.5247396	-0.17034897	-0.009179799	-0.08405319	0.014417529
255	0.010369077	-0.170073	0.057659365	0.4932043	0.085660495	0.029959323	-0.23032507	-0.394435	-0.0048804814	0.15367492	-0.2151552	-0.012421127	-0.08028492	0.22184627	-0.018278161	0.18419349	-0.008936375
256	-0.26438403	0.004341478	-0.0051955134	-0.517291	-0.46147934	-0.010940927	-0.064171	-0.022995532	-0.099099584	-0.19899774	0.2900835	-0.27508655	-0.21442285	-0.06804933	-0.045537136	0.02851703	0.036583096
257	-0.106918156	0.0026853574	-0.12192689	0.20551413	0.17248452	-0.01830004	-0.2806295	-0.3282743	0.021038435	-0.0831828	-0.2387109	-0.19035462	-0.28199723	-0.11139208	-0.28719044	-0.09800597	0.022269428
258	0.45186895	0.050083388	0.18451545	0.061098386	0.091069445	0.057179946	0.19344904	0.35754344	-0.15909447	0.25585818	0.25325713	0.2603421	-0.14200296	0.033333134	0.20896365	0.19939256	-0.0746025
259	0.15796202	-0.3862024	-0.043497033	-0.26803425	-0.039426938	0.06843644	0.033538103	-0.1900765	0.20373921	-0.30404872	-0.2472976	-0.07163316	0.24223441	-0.12122235	0.4840167	0.07980982	0.10986629
260	0.022671878	-0.065674365	0.13089761	-0.047304388	0.21700954	0.0072271316	0.020194026	-0.17544308	-0.12693448	-0.05116283	0.0013239555	0.0029987735	-0.083327726	0.025778515	-0.3149066	0.12409899	0.018079013
261	0.13525929	0.11503491	0.3240806	0.2982918	0.13963056	0.005758405	0.123567164	0.3664266	0.13554053	0.24634846	0.6229409	0.0640342	0.016295847	0.15937792	0.4223641	0.09524971	0.19326332
262	-0.047861427	0.07994989	0.049279124	0.3503951	0.20539668	0.07146639	-0.17250298	-0.22875705	0.39490113	0.15552162	0.08254741	-0.08655062	0.036034077	-0.03634539	0.28918922	-0.035340995	0.03829212
263	0.0007313788	-0.31879112	-0.12412393	-0.2778531	-0.24929528	-0.08316401	-0.24075276	-0.24329737	0.00044854122	-0.028002463	0.2842506	0.07088152	0.23413348	0.009197099	0.018968467	0.08412977	0.08014627
264	-0.009512655	-0.257809	-0.23473364	-0.3964239	-0.18820378	-0.015009899	0.015600085	-0.040537894	-0.28062123	-0.0671363	-0.17044355	-0.24614123	0.016184136	-0.11032977	-0.18750823	-0.0823026	0.05390072
265	-0.03715187	-0.023834214	-0.065102875	-0.22882296	-0.058154747	-0.07806012	0.11660042	-0.10577881	-0.14169508	-0.33036295	0.41294178	0.269193	-0.0019129515	-0.07924799	0.20906934	-0.07579183	0.13041992
266	0.106978446	-0.035540447	-0.13250302	-0.19806325	0.080039896	0.0033292773	-0.03285581	-0.0071522593	0.03193916	0.13015035	0.27733156	0.28309286	-0.19888417	-0.1099349	0.11610135	0.16534702	0.0043379962
267	0.3410291	-0.23784012	0.363984	-0.08986268	-0.077010505	0.0991322	0.29472008	0.6173409	0.023402994	-0.19566752	-0.004339448	-0.0091074435	0.07862379	0.08555469	-0.22244573	0.115814954	-0.15412116
268	-0.024780497	-0.24847434	0.02273491	-0.37902105	0.11771741	0.06118761	0.033151373	0.18011859	-0.034906335	0.34387907	0.15416661	0.0012738268	0.024006061	0.009754011	-0.08503729	0.013019189	0.092865415
269	-0.37268603	-0.24925856	-0.15707535	-0.37842607	-0.26672742	-0.097814955	-0.03934235	-0.1651552	-0.09426243	-0.23265964	-0.24706316	-0.04138609	0.17969966	-0.23608	0.4893723	-0.08089419	-0.059374392
270	-0.22329181	-0.4563629	-0.058168277	0.13051939	-0.3692697	-0.14008114	-0.3602939	-0.24513632	-0.12416339	0.09356076	0.11610211	-0.22680391	-0.12137286	-0.18618773	0.2630632	-0.010399951	-0.03361926
271	-0.24744761	-0.15448838	0.11843735	0.080723755	0.13153437	-0.0026303872	-0.07565236	0.08561575	-0.20250702	-0.3347719	0.30322802	-0.07135606	0.20834495	-0.07183508	-0.241909	-0.078736216	0.044072986
272	0.5851079	0.209987	-0.011848152	-0.039982878	-0.3325439	0.002226919	0.15120576	0.3882056	-0.1016392	0.30532956	0.07338213	0.07806455	-0.35337174	-0.024812853	0.10487895	-0.111223936	0.06617811
273	0.053678323	0.040996175	0.043694466	-0.5322805	-0.5161093	0.08349629	-0.021539181	0.048237853	-0.058665168	-0.19913948	-0.13447586	-0.16084984	-0.020637192	0.0746577	-0.31061125	0.0289964	-0.16668385
274	-0.08461064	-0.073269375	0.039632678	-0.1202702	-0.57832485	-0.14333862	0.069992274	0.11980982	-0.020256441	-0.26637724	0.42848566	0.05436578	-0.10180433	-0.028669111	-0.23278283	-0.06331028	-0.06245321
275	-0.13389581	-0.03879846	-0.2605265	-0.509684	-0.4442583	-0.037447177	-0.07788457	-0.14778265	0.05137304	0.027758153	-0.02769673	-0.10291824	-0.14994435	0.031546094	-0.40265357	-0.033930145	-0.23389964
276	-0.12909971	0.3037895	0.3267184	0.3449751	0.24393317	0.06156392	0.1566563	0.045488868	0.22868244	0.35502568	-0.1462169	0.2372981	0.394979	0.0889307	0.13978373	0.020571858	-0.026024789
277	0.10349125	0.17819794	0.17927943	0.39985108	0.34317788	0.21535766	0.038272582	0.30787376	0.2084671	0.5348252	0.3091483	0.1631095	0.25541186	0.23871785	0.3550944	0.2645214	-0.028358616
278	0.08332376	0.44313368	0.11029971	-0.01872977	-0.015894381	-0.036835775	-0.14748505	0.0952722	0.2091535	-0.07755646	-0.27615163	0.1779828	0.17831579	0.16799846	-0.02125147	0.0017304122	-0.25575063
279	-0.09206301	-0.09700934	-0.045212373	-0.16420509	0.06718348	0.038628828	-0.23696227	-0.0945267	-0.0735505	-0.30352122	0.43072155	0.1607016	0.07202536	-0.058967356	0.106978975	0.01900195	-0.1058563
280	0.09757696	0.1242598	0.22146311	0.10984886	0.046061072	0.1303116	-0.17153591	0.18079075	0.23701584	-0.2270569	0.4224706	0.14512838	0.110419914	0.06312438	-0.23898713	0.14132483	0.09942328
281	0.29681462	0.120306335	0.15148675	0.4643618	0.30799872	0.04594359	0.30902296	0.11987424	-0.07257905	0.13873051	0.06197404	0.34236845	0.19178957	-0.057812843	-0.03071094	-0.079110146	0.15685177
282	-0.21136366	0.30396155	0.06116119	-0.23917504	-0.30861586	0.027701022	-0.2970155	-0.15574351	-0.0068663484	-0.17398897	-0.36149317	-0.25264004	0.06859684	0.019214265	-0.14845285	0.15356152	-0.12658794
283	-0.023828775	0.13548897	-0.055577263	-0.106859975	-0.2444404	0.06167911	-0.22584257	0.05047401	-0.049042866	-0.10789497	-0.34680966	0.14801817	-0.0062474813	0.016109416	-0.13388188	0.07287307	-0.22974932
284	0.18007074	0.30855486	-0.07531522	-0.21734907	-0.12610112	0.062920704	0.061565105	0.28858954	0.18509091	-0.08402464	-0.27733228	0.14797124	0.08740735	0.11405897	-0.42872846	0.08716841	0.15002185
285	0.04380071	-0.2347114	-0.100552924	0.41256332	0.22685818	0.068452895	-0.052917995	-0.29371494	-0.21591243	0.21062069	-0.15270415	0.12959896	0.048028722	-0.074513555	-0.04994246	-0.005552996	-0.16253424
286	0.08805439	0.0061428766	0.11614522	0.27577364	0.25829002	-0.026291652	0.07493785	-0.07247567	-0.107392944	0.55325484	0.36481634	0.35964608	0.24316248	0.051821217	-0.1445123	-0.020072907	0.09520835
287	0.20465389	0.26170978	0.19411021	0.53322715	0.6183808	0.17341822	0.26360694	0.27489227	-0.0068317195	0.07935911	-0.07005308	-0.038571704	-0.10581462	0.20783393	0.1582581	0.1502243	0.30721933
288	-0.2964386	-0.08243324	-0.10140568	0.62971795	0.3189774	-0.14420564	-0.2530071	-0.7963221	0.095779836	0.23053272	-0.5103421	-0.23580606	0.03379655	-0.08680277	0.1427212	-0.015350848	0.052365124
289	0.174608	-0.022644088	0.21325514	0.119078055	0.20387015	-0.013123615	0.026623875	-0.04113743	0.07057378	-0.055617645	0.1070586	0.39831206	-0.09882805	0.10953243	0.12479504	0.16743463	-0.109627016
290	0.062872946	-0.28567052	0.040323675	-0.32640827	-0.38189176	0.15494293	-0.09896004	-0.096284926	0.06915248	-0.2318537	-0.259951	0.2508335	0.11308226	0.06494395	-0.3491502	0.16956349	0.09533158
291	0.14942078	0.023076838	-0.27410135	0.32034963	-0.06909515	-0.10786251	0.19601971	0.19474283	-0.02658248	-0.08079247	-0.05447571	0.1025577	-0.4065801	-0.21673132	-0.024686238	-0.33677104	-0.21913773
292	-0.14616364	0.03312912	-0.116333485	0.17996597	0.16980177	0.18314378	0.003299117	-0.43922818	0.08737711	-0.21804014	0.15198927	0.04102646	0.00030371547	-0.03768308	0.18432494	-0.060285866	-0.042759523
293	-0.21085726	-0.20708174	-0.08941813	-0.30955634	-0.34997103	0.13881248	-0.1712015	-0.20774934	0.14222379	-0.35642806	-0.16531533	0.014363958	0.0051219836	0.08186026	-0.02553755	0.08609664	-0.13685113
294	0.32135195	-0.5858639	-0.072753675	0.4305141	0.029510057	0.027569577	0.18920895	0.28420147	0.0448316	0.2814077	0.47936144	-0.2962654	0.032003865	-0.039890546	-0.054517884	-0.06500147	0.09746996
295	-0.03725779	0.044029832	-0.2604288	-0.4295342	-0.3510212	-0.035073172	-0.23339951	-0.022472769	0.06853427	0.019682499	0.10712951	-0.19309935	0.043653682	-0.05133389	-0.107771985	0.004833147	-0.2181777
296	-0.06030112	-0.006103624	0.08424626	-0.38861668	-0.5236926	-0.017828872	-0.567237	-0.34112996	-0.17146774	0.054030556	-0.0060471427	-0.038651045	-0.28839952	-0.10165272	-0.046279967	-0.10095574	-0.058232933
297	0.41910946	-0.06735143	-0.0016082227	0.08989898	0.17621246	0.111630395	0.23205587	0.10430224	0.09719751	0.015080298	-0.08661573	0.19419153	0.046729177	0.16642082	-0.044912893	0.13909999	0.06337392
298	0.032854237	0.013997756	0.17079881	0.015690599	0.41924587	-0.058231384	0.07941404	0.10766989	-0.36451808	0.19123663	0.044744663	0.3528252	-0.0946208	-0.13078983	-0.37704116	-0.13713703	-0.12160772
299	-0.12302581	0.10895606	-0.035512116	0.23958312	-0.0002769577	0.011977346	0.13812917	-0.24934116	-0.08174386	0.24386212	-0.12116339	-0.22213532	0.2077901	0.035397135	0.02597656	-0.039704904	0.039339036
